,movie_id,title,tags
2752,5876,The Mist,"after violent storm , dens cloud mist envelop small main town , trap artist david drayton five-year-old son local groceri store peopl . they soon discov mist conceal deadli horror threaten live , wors , saniti . fathersonrelationship monster supermarket fight artist fog bibl spider survivor faith prayer bloodsplatt gore giantmonst blood anger thunderstorm sciencefict horror thriller thomasjan marciagayharden laurieholden frankdarabont"
2753,264660,Ex Machina,"caleb , 26 year old coder world 's largest internet compani , win competit spend week privat mountain retreat belong nathan , reclus ceo compani . but caleb arriv remot locat find particip strang fascin experi must interact world 's first true artifici intellig , hous bodi beauti robot girl . danc artificialintellig distrust isol technolog manipul friendship decept laboratori robot poweroutag surveillancecamera conscious existenti lockdown philosoph robothumanrelationship turingtest cybernet drama sciencefict domhnallgleeson aliciavikand oscarisaac alexgarland"
2754,492,Being John Malkovich,"spike jonz ’ debut featur film love stori mix comedi fantasi . the stori unsuccess puppet name craig , one day work find portal head actor john malkovich . the portal soon becom passion anybodi enter ’ mad control world overtak anoth human bodi . individu transvest sexualident witch ident subconsci newident pet chimp puppet appropriationofanotherhumanb externallycontrolledact marriedcoupl brain petshop door secretlov fantasi drama comedi johncusack camerondiaz catherinekeen spikejonz"
2755,25462,Two Can Play That Game,"vivica a . fox sizzl woman scorn plan get man back mean necessari . in comedi player `` get play . '' as corpor overachiev all-around fli chick shanté smith , fox think 's got good keep slickster boyfriend ( morri chestnut ) stray - discov greener pastur , shanté 's archriv ( gabriel union ) [ ] comedi romanc vivicaa.fox morrischestnut anthonyanderson markbrown"
2756,238603,Earth to Echo,"after construct project begin dig neighborhood , best friend tuck , munch alex inexplic begin receiv strang , encod messag cell phone . convinc someth bigger go , go parent author . when everyon around refus take messag serious , three embark secret adventur crack code follow sourc . but take matter hand get trio way head discov mysteri anoth world desper need help . the epic , suspens excit journey follow chang live forev . alien foundfootag famili adventur sciencefict teohalm astro ressehartwig davegreen"
2757,10691,Crazy/Beautiful,"at pacif palisad high , poor latino fall hard troubl girl affluent neighborhood . lovesick jealousi parentskidsrelationship loveofone'slif cuttingthecord forbiddenlov kiss crush teenagecrush relationship unhappi drama romanc kirstendunst jayhernandez brucedavison johnstockwel"
2758,1251,Letters from Iwo Jima,"the stori battl iwo jima unit state imperi japan world war ii , told perspect japanes fought . worldwarii cave dyinganddeath pacifictheat japanesearmi imperialjapan action adventur drama war kenwatanab kazunarininomiya tsuyoshiihara clinteastwood"
2759,5172,The Astronaut Farmer,"texan charl farmer left air forc young man save famili ranch dad die . like american rancher , owe bank . unlik , 's astrophysicist rocket barn - one 's built want take space . it 's dream . the fbi put surveil tri buy rocket fuel , faa stall file flight plan – charl undet . nasa texa dream fbi bankrupt peasant earth farm insan rocket life'sdream spinner space independentfilm astronaut famili adventur comedi drama sciencefict billybobthornton virginiamadsen maxthieriot michaelpolish"
2760,58680,Woo,"gorgeou extravert woo meet insecur straight-lac law clerk tim blind date . blinddat love manhattan , newyorkc womandirector comedi romanc jadapinkettsmith tommydavidson duanemartin daisyvonscherlermay"
2761,264644,Room,jack young boy 5 year old live life one room . he believ everyth within real thing world . but happen ma suddenli tell thing outsid room ? basedonnovel carpet isol kidnap imprison grandpar escap hospit dog captiv mothersonrelationship shed skylight drama thriller brielarson jacobtremblay joanallen lennyabrahamson
2762,14577,Dirty Work,"unemploy recent dump , mitch buddi sam start revenge-for-hir busi rais $ 50,000 sam 's father need get heart transplant . the dirti duo bring movi theater manag hire hooker pose dead bodi live tv ad . when wealthi develop hire guy trash build ( condemn ) , problem aris feud ensu . [ ] comedi normmacdonald artielang jackwarden bobsaget"
2763,11592,Serial Mom,"a pictur perfect middl class famili shock find one neighbor receiv obscen phone call . the mom take slight famili person , turn inde one harass neighbor . as slight befal belov famili , bodi count begin increas . housewif protect motherlylov evilmoth murder independentfilm perfect comedi crime horror thriller kathleenturn samwaterston rickilak johnwat"
2764,16406,Dick,"comedi two high school girl wander class trip white hous meet presid richard nixon . they becom offici dog walker nixon 's dog checker , becom secret advisor waterg scandal . richardnixon waterg thewhitehous comedi kirstendunst michellewilliam willferrel andrewflem"
2765,19052,Light It Up,"on winter day southsid queen high school , event collid six student suddenli arm standoff nypd . at school , classroom freez , teacher come go , resourc scant . [ ] drama thriller usherraymond vanessawilliam forestwhitak craigbolotin"
2766,3682,54,"shane , jersey boy big dream , cross river hope find excit life studio 54 . when steve rubel , mastermind behind infam disco , pluck shane sea face clamor get insid club , shane get foot door , land covet job behind bar – front-row seat legendari parti planet . newyork sex nightclub money drug disco music drama ryanphillipp salmahayek breckinmey markchristoph"
2767,9683,Bubble Boy,"jimmi young man born without immun system live life within plastic bubbl bedroom ... pine sweet caress girl-next-door chloe . but chloe decid marri high school boyfriend , jimmi -- bubbl suit -- trek cross-countri stop . swoosi kurtz , jimmi 's overprotect mom , co-star along fabio , portray leader religi cult . lovesick niagarafal crush youth ill adventur comedi drama romanc jakegyllenha swoosiekurtz marleyshelton blairhay"
2768,2084,Birthday Girl,"a shi bank clerk order russian mail order bride , find life turn upsid . femalenud robberi mailorderbrid bankclerk comedi crime thriller nicolekidman benchaplin vincentcassel jezbutterworth"
2769,107811,21 & Over,"brilliant student jeff chang import interview life tomorrow . but today still birthday , start casual celebr friend evolv night debaucheri risk derail life plan . alcohol birthday debaucheri comedi milestel skylarastin justinchon jonluca scottmoor"
2770,2266,"Paris, je t'aime","olivi assaya , gu van sant , we craven alfonso cuaron among 20 distinguish director contribut collect 18 stori , explor differ aspect parisian life . the colour charact drama includ pair mime , husband tri chose wife lover , marri man turn prostitut advic . pari cityportrait jazz subway newlov immigr nanni tourist womandirector drama romanc stevebuscemi natalieportman willemdafo isabelcoixet christopherdoyl tomtykw joelcoen ethancoen richardlagravenes wescraven gusvans vincenzonatali gurinderchadha waltersal alfonsocuarón alexanderpayn gérarddepardieu sylvainchomet brunopodalydè frédéricauburtin olivierassaya nobuhirosuwa oliverschmitz danielathoma"
2771,13074,Resurrecting the Champ,"up-and-com sport report rescu homeless man ( `` champ '' ) discov , fact , box legend believ pass away . what begin opportun resurrect champ 's stori escap shadow father 's success becom person journey ambiti report reexamin life relationship famili . sport drama samuell.jackson joshhartnett alanalda rodluri"
2772,144340,Admission,"strait-lac princeton univers admiss offic portia nathan caught off-guard make recruit visit altern high school overseen former colleg classmat , freewheel john pressman . pressman surmis jeremiah , gift yet unconvent student , might well son portia secretli gave adopt mani year ago . soon , portia find bend rule jeremiah , put risk life thought alway want – process find way surpris exhilar life romanc never dream . princetonunivers admiss comedi drama romanc tinafey paulrudd michaelsheen paulweitz"
2773,48217,The Widow of Saint-Pierre,"in 1850 , isol french island saint-pierr , murder shock nativ . two fishermen arrest . one , loui ollivi , die custodi . the , neel august , sentenc death guillotin . the island small neither guillotin execution . while sent august place supervis armi captain . franc island fisherman love reveng murder execut 19thcenturi romanc drama danielauteuil emirkusturica juliettebinoch patricelecont"
2774,28211,Chloe,"a doctor hire escort seduc husband , suspect cheat , though unforeseen event put famili danger . toronto lesbian remakeoffrenchfilm suspiciouswif femaledoctor playingpiano drama thriller mysteri juliannemoor liamneeson amandaseyfri atomegoyan"
2775,47502,Faithful,"a depress housewif whose husband affair contempl suicid , chang mind face death killer hire . kitchen femaleprotagonist bathtub weddinganniversari flashback comedi crime drama cher chazzpalminteri ryano'n paulmazurski"
2776,9950,Find Me Guilty,"base true stori jack dinorscio , mobster defend court would longest mafia trial u.s. histori . courtcas staatsanwältin familyclan gangster drama action comedi crime vindiesel alexrocco frankpietrangolar sidneylumet"
2777,84892,The Perks of Being a Wallflower,"a coming-of-ag stori base best-sel novel stephen chboski , follow 15-year-old freshman charli , endear naiv outsid taken wing two senior . a move tale love , loss , fear hope - unforgett friend help us life . shyness secret narrat kiss freshman comingofag teenageboy highschoolstud firstlov auntnephewrelationship gayleadcharact santahat lgbtteen auntnephewincest basedonyoungadultnovel drama romanc loganlerman emmawatson ezramil stephenchboski"
2778,24227,Excessive Force,"chicago policeman terri mccain determin put away mobster sal dimarco , alway get acquit technic . while monitor drug sale , shootout ensu , one terri 's fellow offic get away $ 3 million sal 's money . suspect terri took cash , mobster send men kill terri 's brother , dylan , partner , franki hawkin . furiou , terri set take reveng mean necessari . polic shoulderholst policeshootout shootoutatatrainst action thomasiangriffith lancehenriksen jamesearljon jonhess"
2779,9672,Infamous,"while research book in cold blood , writer truman capot develop close relationship convict murder dick hickock perri smith . kill deathpenalti kansa author murderhunt drama sigourneyweav tobyjon gwynethpaltrow douglasmcgrath"
2780,44853,The Claim,"a prospector sell wife daughter anoth gold miner right gold mine . twenti year later , prospector wealthi man own much old west town name kingdom come . but chang brew past come back haunt . a surveyor crew scout town locat new railroad line young woman suddenli appear town evid man 's daughter . [ ] drama romanc western petermullan millajovovich wesbentley michaelwinterbottom"
2781,157544,The Vatican Tapes,"in highli secur vault deep within wall vatican citi , cathol church hold thousand old film video footag document exorcisms/suppos exorc unexplain religi phenomena feel world readi see . thi first tape - case 83-g - stolen archiv expos public anonym sourc . exorc anti-christ exorcist thriller horror oliviataylordudley michaelpeña djimonhouns markneveldin"
2782,59678,Attack the Block,a teen gang grim south london hous estat must team resid protect neighbourhood terrifi alien invas . streetgang firework chase meteor playground arrest cannabi mope carsetonfir carcrash alien socialsatir crime race naivechildren action comedi sciencefict nickfrost jodiewhittak johnboyega joecornish
2783,79777,In the Land of Blood and Honey,"dure bosnian war , danijel , soldier fight serb , re-encount ajla , bosnian 's captiv camp overse . their promis connect becom ambigu motiv chang . muslim sistersisterrelationship sarajevo bosnianwarof1992-1995 violenc unitedn womandirector drama romanc war zanamarjanović gorankostić brankođurić angelinajoli"
2784,158011,The Call,"jordan turner experienc 911 oper make error judgment call end badli , jordan rattl unsur continu . but teenag casey welson abduct back man 's car call 911 , jordan one call upon use experi , insight quick think help casey escap , save , make sure man brought justic . underground gasstat kidnap murder suspens serialkil americanflag multiplestab violenc persononfir cellphon psycho crime thriller halleberri abigailbreslin morrischestnut bradanderson"
2785,407887,Operation Chromite,a squad soldier fight korean war 's crucial battl incheon . korea fictionalizedhistori oper '' trudyjackson '' generaldouglasmacarthur operationx-ray incheon histori drama war action leejung-ja liamneeson leebeom-soo johnh.le
2786,17043,The Crocodile Hunter: Collision Course,"aussi adventur steve irwin aka the crocodil hunter avoid death-rol nab anoth feisti croc , hope save poacher . what steve n't know crocodil innoc swallow top secret us satellit beacon , poacher actual american special agent sent retriev . crikey ! in outback bush wife terri 's ever-pres commentari ring countrysid ( `` that close one , steve ! `` ) , crocodil hunter save gorgeou croc reloc . it wo n't easi , handl bird-eat spider venom snake without get bitten , gun-wield agent n't much problem . crocodil famili action adventur steveirwin terriirwin magdaszubanski johnstainton"
2787,8952,I Love You Phillip Morris,"steve russel small-town cop . bore bland lifestyl , russel turn fraud mean shake thing . befor long , russel 's crimin antic land behind bar , encount charismat phillip morri . smitten , russel devot entir life morri regardless consequ . judg smalltown conman fraud jail whitecollarcrimin comedi drama romanc jimcarrey ewanmcgregor lesliemann glennficarra johnrequa"
2788,62204,Quest for Fire,"a coloss adventur odyssey turn back hand time begin man 's exist . 80,000 year ago , man roam earth , expos mani harsh element natur . against peril atmospher rug terrain , rival tribe savag beast , quest fire examin peac tribe 's search import element fire , knowledg creat . focus human dream well realist insight pre-histor man , constant struggl surviv vividli recreat sensat product . stoneag cavemen prehistoricadventur prehistorictim prehistoricman adventur drama everettmcgil ronperlman nicholaskadi jean-jacquesannaud"
2789,13435,Antwone Fisher,"a sailor prone violent outburst sent naval psychiatrist help . refus first open , young man eventu break reveal horrif childhood . through guidanc doctor , confront pain past begin quest find famili never knew . u.s.navi biographi drama romanc derekluk malcolmdavidkelley coryhodg denzelwashington"
2790,17187,The Emperor's Club,"william hundert passion principl classic professor find tightly-control world shaken inexor alter new student , sedgewick bell , walk classroom . what begin fierc battl will give way close student-teach relationship , result life lesson hundert still haunt quarter centuri later . [ ] drama romanc kevinklin emilehirsch embethdavidtz michaelhoffman"
2791,319,True Romance,"clarenc marri hooker alabama , steal cocain pimp , tri sell hollywood , owner coke tri reclaim . fathersonrelationship filmproduc mexicanstandoff lossoffath cocain love mafia losangel drug illegalprostitut gunviol action thriller crime romanc christianslat patriciaarquett michaelrapaport tonyscott"
2792,59457,Womb,"a woman 's consum love forc bear clone dead belov . from infanc manhood , face unavoid complex controversi decis . [ ] romanc sciencefict evagreen mattsmith lesleymanvil benedekfliegauf"
2793,9504,Glengarry Glen Ross,"glengarri glen ross , follow live four uneth chicago real estat agent prepar go length ( legal illeg ) unload undesir real estat unwil prospect buyer . robberi offic shop estateag compani contest cowardli cultfilm realest pressur neo-noir crime drama mysteri alpacino jacklemmon alecbaldwin jamesfoley"
2794,37414,The Killer Inside Me,"deputi sheriff lou ford pillar commun small west texa town , patient appar thought . some peopl think littl slow mayb bore , worst say . but nobodi know lou call `` sick '' : brilliant , disturb sociopath sadist . sheriff crimefight crime drama thriller caseyaffleck katehudson jessicaalba michaelwinterbottom"
2795,6217,Cat People,"after year separ , irina ( nastassja kinski ) minist brother , paul ( malcolm mcdowel ) , reunit new orlean erot tale supernatur . when zoologist captur wild panther , irina drawn cat -- zoo curat ( john heard ) drawn . soon , irina 's brother reveal famili secret : sexual arous , turn predatori jungl cat . shotgun attack lingeri heldcapt incest dissect junglecat eroticmovi drama fantasi horror thriller nastassjakinski malcolmmcdowel johnheard paulschrad"
2796,26688,Sorority Row,"when five soror girl inadvert caus murder one sister prank gone wrong , agre keep matter never speak , get live . thi prove easier said done , graduat mysteri killer goe five anyon know secret . femalenud graduat serialkil blood slasher killer horrormovieremad sororityhous axe horror mysteri thriller rumerwilli brianaevigan jamiechung stewarthendl"
2797,43867,The Prisoner of Zenda,"an englishman ruritarian holiday must imperson king right monarch , distant cousin , drug kidnap . kidnap coron villain kingdom heirtothethron royalti mistakenident king identityswap monarch lookalik beautifulprincess adventur drama romanc ronaldcolman madeleinecarrol raymondmassey johncromwel w.s.vandyk"
2798,6615,Lars and the Real Girl,"sometim find love 'd least expect . just ask lar , sweet quirki guy think 's found girl dream life-s doll name bianca . lar complet content artifici girlfriend , develop feel margo , attract co-work , lar find lost uniqu love triangl , hope somehow discov real mean true love . garag lonewolf dyinganddeath loss delus puppet doll comedi romanc drama ryangosl emilymortim paulschneid craiggillespi"
2799,14574,The Boy in the Striped Pyjamas,"when famili move home berlin strang new hous poland , young bruno befriend shmuel , boy live side fenc everyon seem wear stripe pajama . unawar shmuel 's fate jewish prison role nazi father play imprison , bruno embark danger journey insid camp 's wall . nation concentrationcamp worldwarii gaschamb nazi concentrationcampprison war drama asabutterfield jackscanlon verafarmiga markherman"
2800,16,Dancer in the Dark,"selma , czech immigr verg blind , struggl make end meet son , inherit genet disord suffer fate without expens oper . when life get difficult , selma learn cope love music , escap life 's troubl - even moment - dream littl number rhythmic beat surround . individu danc usa robberi factorywork secret factori smalltown danc blindnessandimpairedvis deathpenalti immigr eyeoper eyesight fantasi naiveti self-abandon hereditarydiseas lossofeyesight czech dyinganddeath van friendship murder teacher debt execut crime policeoffic drama crime music björk catherinedeneuv davidmors larsvontri"
2801,39780,Oscar and Lucinda,"after childhood abus evangelist father , misfit oscar hopkin becom anglican minist develop divin obsess gambl . lucinda leplastri rich australian heiress shop london materi newli acquir glass factori back home . decid travel australia missionari , oscar meet lucinda aboard ship , mutual obsess blossom . they make wager alter destini . minist australia inherit wager womandirector 19thcenturi drama romanc ralphfienn cateblanchett ciaránhind gillianarmstrong"
2802,21612,The Funeral,"the stori concern funer one three brother famili gangster live new york 1930 . detail past brother famili shown seri flashback , climax shock end . suicid bedroom strike greatdepress tradeunion murder mafia corps newyorkc violenc stab mad 1930 crime drama christopherwalken chrispenn annabellasciorra abelferrara"
2803,36691,Solitary Man,a car magnat watch person profession life hit skid busi romant indiscret . infidel bankrupt loneli comedi familydrama comedi drama romanc michaeldougla dannydevito jesseeisenberg briankoppelman davidlevien
2804,23631,Machete,"after set-up betray man hire assassin texa senat , ex-federal launch brutal rampag reveng former boss . illegalimmigr immigrationlaw machet politician deathofachild hardtokil brutaldeath action comedi thriller dannytrejo michellerodriguez jessicaalba robertrodriguez ethanmaniqui"
2805,45324,Casino Jack,"base true stori , hot shot washington dc lobbyist protégé go hard scheme peddl influenc lead corrupt murder . biographi duringcreditssting crime comedi drama kevinspacey kellypreston hannahendicott-dougla georgehickenloop"
2806,12144,The Land Before Time,"an orphan brontosauru name littlefoot set search legendari great valley . a land lush veget dinosaur thrive live peac . along way meet four young dinosaur , one differ speci , encount sever obstacl learn work togeth order surviv . vulkan lossofmoth tyrannosaurusrex earthquak primitivetim dinosaur anim adventur famili gabrieldamon candacehutson judithbarsi donbluth"
2807,11658,Tae Guk Gi: The Brotherhood of War,"in 1950 , south korea , shoe-shin jin-ta lee 18-year-old old student brother , jin-seok lee , form poor happi famili mother , jin-ta 's fiancé young-shin kim , young sister . jin-ta mother tough worker , sacrific send jin-seok univers . when north korea invad south , famili escap rel 's hous countri , along journey , jin-seok forc join armi fight front , jin-ta enlist protect young brother . the command promis jin-ta get medal would releas brother , jin-ta becom braver soldier compani . along bloodi war brother , relationship jin-seok older brother deterior lead dramat tragic end . archaeologist koreanwar northkorea southkorea airraid pyre action adventur drama histori war jangdong-gun wonbin leeeun-ju kangje-gyu"
2808,56601,The Perfect Game,"base true stori , group boy monterrey , mexico becom first non-u.s. team win littl leagu world seri . basebal sport basedontruestori familyrelationship drama famili cliftoncollinsjr cheechmarin moisésaria williamdear"
2809,9552,The Exorcist,"12-year-old regan macneil begin adapt explicit new person strang event befal local area georgetown . her mother becom torn scienc superstit desper bid save daughter , ultim turn last hope : father damien karra , troubl priest struggl faith . exorc holywat religionandsupernatur vomit christian possess profan priest ouijaboard satan paranormalphenomena girl demon stronglanguag disturbedchild crisisoffaith sfx drama horror thriller lindablair maxvonsydow ellenburstyn williamfriedkin"
2810,578,Jaws,"an insati great white shark terror townspeopl amiti island , the polic chief , oceanograph grizzl shark hunter seek destroy bloodthirsti beast . fish atlanticocean bath shipwreck policechief ferryboat dyinganddeath dollyzoom shark greatwhiteshark animalhorror horror thriller adventur royscheid robertshaw richarddreyfuss stevenspielberg"
2811,2105,American Pie,"at high-school parti , four friend find lose collect virgin n't easi thought . but still believ need colleg . to motiv , enter pact `` score . '' senior prom . graduat innoc comingofag teenag highschoolstud pie teencomedi teenagesexu exchangestud sittingonatoilet voyeur virgin lax promnight comedi romanc jasonbigg chrisklein thomasiannichola chrisweitz paulweitz"
2812,126319,Ernest & Celestine,"celestin littl mous tri avoid dental career ; ernest big bear crave artist outlet . when celestin meet ernest , overcom natur enmiti forg life crime togeth . mous musician friendship prejudic bear anim comedi drama famili anne-marieloop lambertwilson paulinebrunn stéphaneaubi vincentpatar benjaminrenn"
2813,10136,The Golden Child,"a detect special miss children madcap mission save youth mystic power 's abduct evil cult . he battl band super-nasti , scrambl booby-trap chamber horror travers tibet obtain sacr dagger . monk socialwork wretch tibet demon evil missingperson mystic reluctanthero action adventur comedi eddiemurphi charlesd charlottelewi michaelritchi"
2814,67660,Think Like a Man,"the balanc power four coupl ’ relationship upset women start use advic steve harvey ’ book , act like a ladi , think like a man , get want men . when men realiz women gotten hold relationship “ playbook , ” decid best defens good offens come plan use inform advantag . advic love relationship ensemblecast duringcreditssting turningthet readingabook africanamericancomedi comedi romanc michaeleali jerryferrara meagangood timstori"
2815,10611,Barbershop,"a day life barbershop south side chicago . calvin , inherit struggl busi deceas father , view shop noth burden wast time . after sell shop local loan shark , calvin slowli begin see father 's vision legaci struggl notion sold . hairdress shop neighbor debt meet hoodlum comedi drama icecub anthonyanderson cedrictheentertain timstori"
2816,154,Star Trek II: The Wrath of Khan,admir jame t. kirk feel old ; prospect accompani old ship enterpris two week cadet cruis make feel younger . but train cruis becom life death struggl khan escap year exil captur power creation . ussenterpris genesi asteroid selfsacrific midlifecrisi terraform simul cadet radiat ussreli cetialphav genet spaceopera action adventur sciencefict thriller williamshatn leonardnimoy deforestkelley nicholasmey
2817,3049,Ace Ventura: Pet Detective,"he 's ace ventura : pet detect . jim carrey case find miami dolphin ' miss mascot quarterback dan marino . he goe eyebal eyebal man-eat shark , stake miami dolphin woo wow ladi . whether 's undercov , fire underwat , alway get man . . . beast ! dolphin mascot privatedetect pet comedi mysteri jimcarrey seanyoung courteneycox tomshadyac"
2818,860,WarGames,"high school student david lightman ( matthew broderick ) talent hack . but tri hack comput system play unreleas video game , unwittingli tap defens depart 's war comput initi confront global proport ! togeth girlfriend ( alli sheedi ) wizardli comput geniu ( john wood ) , david must race time outwit oppon ... prevent nuclear armageddon . videogam artificialintellig fbi coldwar hacker prosecut norad govern comput nuclearthreat thriller sciencefict matthewbroderick dabneycoleman allysheedi johnbadham"
2819,9281,Witness,"a shelter amish child sole wit brutal murder restroom philadelphia train station , must protect . the assign fall taciturn detect goe undercov pennsylvania dutch commun . on farm , slowli assimil despit urban grit forg romant bond child 's beauti mother . corrupt detect policebrut amish suspens barnrais lancast , pa crime drama romanc thriller harrisonford kellymcgilli josefsomm peterweir"
2820,75674,Act of Valor,"when covert mission rescu kidnap cia oper uncov chill plot , elit , highli train u.s. seal team speed hotspot around globe , race clock stop deadli terrorist attack . submarin navi scubadiv heroism navys pistol secretplot militarylif valor terroristplot navylif nationalsecur pregnantwif silverstar counterplot duringcreditssting action thriller war roselynsánchez emiliorivera nestorserrano mikemccoy scottwaugh"
2821,9762,Step Up,"everyon deserv chanc follow dream , peopl get one shot . tyler gage rebel wrong side baltimor 's track thing stand unfulfil life dream one day make . nora privileg ballet dancer attend baltimor 's ultra-elit maryland school art danc newlov danc baltimor artschool womandirector music drama romanc crime channingtatum jennadewan damaineradcliff annefletch"
2822,3179,Beavis and Butt-Head Do America,"mike judg 's slacker duo , beavi butt-head , wake discov tv stolen . their search new one take clueless adventur across america manag accident becom america 's want . washingtond.c . casino hotel sun televis sperm basedontvseri lasvega swatteam adultanim roadmovi anim comedi mikejudg brucewilli demimoor mikejudg"
2823,184,Jackie Brown,"jacki brown flight attend get caught middl smuggl cash countri gunrunn boss . when cop tri use jacki get boss , hatch plan—with help bail bondsman—to keep money . base elmor leonard 's novel “ rum punch ” . airport underworld armsdeal weapon polic drug comedi crime romanc pamgrier samuell.jackson robertforst quentintarantino"
2824,13335,Harold & Kumar Escape from Guantanamo Bay,"have satisfi urg white castl , harold kumar jump plane catch harold 's love interest , 's head netherland . but pair must chang plan kumar accus terrorist . rob corddri also star wild comedi sequel follow hapless stoner ' misadventur tri avoid captur depart homeland secur . terrorist aftercreditssting duringcreditssting comedi adventur johncho kalpenn neilpatrickharri jonhurwitz haydenschlossberg"
2825,76726,Chronicle,"three high school student make incred discoveri , lead develop uncanni power beyond understand . as learn control abil use advantag , live start spin control , darker side begin take . seattl telekinesi friendship loneli outcast comingofag student teenag superpow foundfootag aftercreditssting abus bittersweet sciencefict drama thriller danedehaan alexrussel michaelb.jordan joshtrank"
2826,10269,Yentl,a jewish girl disguis boy enter religi train . studi music disguis unhappi boys'school womandirector music drama romanc barbrastreisand mandypatinkin amyirv barbrastreisand
2827,36819,Time Bandits,"young histori buff kevin scarc believ six dwarf emerg closet one night . former employe suprem be , 've purloin map chart hole fabric time use steal treasur differ histor era . take kevin , various drop napoleon , robin hood king agamemnon suprem be catch . treasur map magic timetravel titan cage steampunk minotaur independentfilm goodvsevil tank burglari famili fantasi sciencefict adventur comedi seanconneri johnclees shelleyduval terrygilliam"
2828,17130,Crossroads,"three friend get togeth buri box make pact open midnight high school graduat . in littl town georgia live , thing soon chang . one littl miss perfect , one engag prom queen , pregnant outcast . the night graduat , open box strike convers . all sudden , one bring topic go lo angel record contract audit . they decid go togeth leav . with littl money , set road guy name ben . when one tell rumor might homicid maniac scare . when reach la , luci fall love ben father 's wish , stay goe audit . danc women sex karaok dream popsing virgin motel graduat kiss friendship highschool roadtrip unfaithfulboyfriend hospit sing teenag girl rebelliousdaught ontheroad fatherdaughterrelationship chickflick popmus audit teenagepregn motherdaughterestrang impliedrap womandirector journey songwrit action adventur comedi drama famili music romanc britneyspear zoesaldana tarynman tamradavi"
2829,57214,Project X,"three high school senior throw parti make name . as night progress , thing spiral control word parti spread . vandal highschool swimmingpool parti teenmovi teenag dog highschoolstud fakedocumentari sexdol lime underwaterphotographi bouncycastl flashgrenad comedi crime olivercoop jonathandanielbrown thomasmann nimanourizadeh"
2830,11202,Patton,"`` patton '' tell tale gener georg s. patton , famou tank command world war ii . the film begin patton 's career north africa progress invas germani fall third reich . side plot also speak patton 's numer fault temper habit toward insubordin . gener worldwarii normandi biographi historicalfigur d-day deadsoldi tank steelhelmet destini alli drama histori war georgec.scott karlmalden stephenyoung franklinj.schaffn"
2831,9357,One Hour Photo,"sy `` photo guy '' parrish lovingli develop photo yorkin famili sinc son babi . but yorkin ' live becom fuller , sy 's seem loneli , eventu believ 's part famili . when `` uncl '' sy 's picture-perfect fantasi collid ugli dose realiti , happen next `` spine-tingl element best psycholog thriller ! '' sexualabus hotelroom cheat supermarket penalti nuditi knife birthdayparti photographi stalker photolab suspens sittingonatoilet imagin voyeur unfaithfulhusband horror thriller robinwilliam connienielsen michaelvartan markromanek"
2832,13812,Quarantine,a televis report cameraman trap insid build quarantin cdc outbreak mysteri viru turn human bloodthirsti killer . quarantin remak tvreport foundfootag viru horror sciencefict thriller jennifercarpent steveharri jayhernandez johnerickdowdl
2833,9030,The Eye,"violinist sydney well accident blind sister helen five year old . she submit cornea transplant , recov oper , realiz see dead peopl . sistersisterrelationship blindnessandimpairedvis eyeoper eyesight dyinganddeath eye classicalmus sister eyespecialist remak drama horror thriller jessicaalba alessandronivola parkerposey davidmoreau xavierpalud"
2834,19084,Johnson Family Vacation,"aaa ca n't help roadsid emerg johnson famili vacat . even on-board navig system meltdown nate johnson famili 's cross-countri trek annual famili reunion/grudg match . reluctantli along ride nate 's wife , 's kid ; rapper-wannab son ; teenag daughter 's fashion next lolita ; youngest , whose imaginari dog nate ca n't seem keep track . can johnson surviv obstacl road throw make caruthersvil , missouri ? can find missouri ? [ ] comedi famili cedrictheentertain vanessawilliam steveharvey christophererskin"
2835,8386,How High,"multi-platinum rap superstar redman method man star jamal sila , two regular guy smoke someth magic , ace colleg entranc exam wind harvard . ivi leagu way strang sila jamal take stride -- suppli supernatur smoke run dri . that 's start live wit reli natur resourc make grade . carpet pimp harvardunivers joint cannabi teenmovi univers persononfir cultfilm dove dean weed+ marijuanajoint smoke drugdeal canon pothead smoker pillbottl dove babypowd graverob corpseincoffin pillbox pot comedi methodman redman obbababatundé jessedylan"
2836,10437,The Muppet Christmas Carol,"a retel classic dicken tale ebenez scroog , miser extraordinair . he held account dastardli way night-tim visit ghost christma past , present , futur . holiday futur music past scroog christmascarol charlesdicken christma comedi famili fantasi drama michaelcain donausten meredithbraun brianhenson"
2837,1360,Frida,"`` frida '' chronicl life frida kahlo share unflinchingli openli diego rivera , young coupl took art world storm . from complex endur relationship mentor husband illicit controversi affair leon trotski , provoc romant entangl women , frida kahlo live bold uncompromis life polit , artist , sexual revolutionari painter loveofone'slif disabl womandirector drama romanc salmahayek alfredmolina míamaestro julietaymor"
2838,101267,Katy Perry: Part of Me,"give fan unpreced access real life music sensat , kati perri : part me expos hard work , dedic phenomen talent girl remain true vision order achiev dream . featur rare behind-the-scen interview , person moment kati friend , all-access footag rehears , choreographi , kati ’ signatur style , kati perri : part me reveal singer ’ unwav belief , anyth . womandirector documentari music katyperri russellbrand shannonwoodward dancutforth janelipsitz"
